,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,357.83362,-348.84866,185.2172,-149.98975,-86.31582,122.17864,-10.049007,-12.804941,18.64309,-14.856198,44.359024,-3.1826494,-27.340088,1.5798311,16.544039,0.99445945,-5.257215,6.1147094,-5.397132,8.525168,28.567387,26.081825,-2.2463589,4.0372295,9.9254055,12.377806,7.8752565,-7.941254,-9.551977,30.170195,1.8908798,6.776389,-11.574606,-4.396823,-0.30370095,0.5002367,-12.340557,-3.557808,-11.179141,-7.9227653,6.480974,-1.5602046,0.93908775,-9.7793455,-0.40368652,2.8560543,3.0588415,7.7902465,-0.75794303,-4.885545,2.9874277
1,136.72937,-36.564335,-81.5993,-105.73415,63.975365,-87.91926,-49.12969,-27.284407,-30.827663,-2.320067,16.474829,-2.863324,6.985853,6.7049537,6.4320655,7.516117,-4.549246,-9.801155,-18.924957,-4.1204,5.587621,3.479549,-2.9751027,-0.78474474,3.1300294,0.6634237,9.020251,2.141148,2.290102,-2.998407,2.5554764,9.169344,-5.186157,-3.5668876,1.4015123,0.55001324,-2.322581,5.8618274,5.488122,5.686322,3.6886268,-3.325084,2.1734521,-6.974585,1.0775795,-3.9298942,-2.2687588,0.5355832,3.541026,-0.7626035,-5.935781
2,427.63632,243.634,-333.66605,22.76483,-33.043385,153.7411,29.945837,-37.45549,58.762306,5.662651,-17.821737,-1.4741089,-17.69067,28.027794,25.340977,-13.9834,-20.802322,5.401696,19.718058,13.34228,9.9689455,-40.146217,8.435874,5.3060613,2.8499527,13.555488,-0.0049953754,-6.592963,-7.523634,2.7183955,-5.8249397,6.0111485,9.533839,14.789078,-2.1328359,-2.9957457,-1.5562209,-16.070223,-6.1770554,-6.9705815,9.456512,6.0002527,0.592296,-2.4785311,1.1435975,6.336111,-5.9666696,-1.0668981,0.9055832,5.773769,0.2773448
3,-228.99577,23.376585,36.147514,41.25062,-41.706398,30.268173,17.657671,-80.996864,-47.927437,-9.635913,0.22514112,7.1248293,4.94518,28.232492,-2.7593696,9.126071,2.6272588,-14.580597,-1.9358457,3.1990833,-6.164338,-13.98431,-11.195399,-3.365633,4.5226803,-6.6496778,0.7358879,-6.6959257,10.171603,-4.7127714,-7.6477704,-1.952619,-1.9447892,-2.8783476,2.573012,-0.35887763,6.725343,3.122944,6.3448596,3.4807441,3.5438228,1.557876,1.9587772,3.810616,4.714168,-3.0021975,3.08468,-5.4048843,0.37560412,3.8154624,2.4359672
4,-74.87739,6.0302105,-50.7974,-66.1269,-109.09979,-53.721146,8.565868,44.370182,-4.09183,-36.215054,-42.107513,5.0658097,3.8954966,-16.885561,-21.998085,-2.5154414,18.098282,20.572159,14.102303,-10.080579,-13.92344,17.568172,9.523069,-4.0375133,-1.4540495,-5.6064982,-16.669476,8.865476,-10.052115,-0.96127003,12.452252,-8.663452,5.525351,3.623629,-1.3060002,-0.7788693,-0.07614456,-4.564849,2.8909516,0.5163741,-5.86729,1.9054964,-2.1252143,5.3742356,-1.9618926,0.5383718,2.8888316,-0.8862607,-4.1534586,-1.0318338,-0.103325024
5,-199.50226,38.30155,26.795626,18.51824,63.95746,26.734798,-3.5893927,41.56572,35.42664,17.797676,13.723713,-4.227631,-5.628632,-11.903326,9.145441,-2.907406,-5.15725,3.8705587,1.0707933,3.083376,5.6304045,2.0071194,0.30713534,3.560947,-1.0115018,5.3641896,3.2600834,0.4340275,-1.005553,2.007143,-0.4198996,0.17609748,2.0262141,1.1337276,-1.2138402,1.1977248,-1.7333113,0.77060395,-3.665102,-3.8155222,-2.3819363,0.13868256,-1.8324425,-0.7290704,-0.58550096,2.0753963,-1.3600556,2.4839263,-0.09689759,-2.0532331,-0.46164465
6,579.4137,587.0226,240.15675,96.05428,-18.37694,-75.170494,24.089296,3.128168,1.5615755,10.926423,-1.7937074,1.7952908,8.378529,-9.148096,3.323452,-9.7534685,1.9920884,-0.18838319,1.8186853,6.9789896,-7.6489434,9.0370655,7.3753233,-4.435112,-11.107498,-14.047652,-0.08323364,-5.8723845,2.682331,-2.8488765,-0.8513158,2.5237255,-5.5750422,-9.777088,-0.85165066,2.9775157,1.5770226,3.741082,-5.3471036,-1.6195025,-1.9507972,-8.017616,1.1988758,0.35762447,-2.0953717,0.7960106,2.2253172,-2.740989,4.073654,-0.8574983,7.350631
7,329.20413,-440.54614,-6.7741337,213.91328,26.320047,-38.918358,28.17374,23.744259,-12.041952,29.001888,-26.83161,-2.092577,16.020868,-12.747401,-31.500912,-5.831479,3.9052713,-10.368939,0.53249377,-11.556677,-14.874384,-16.723759,4.1680098,-0.3561164,-12.617532,-5.108423,-5.970463,6.3748345,5.5973444,-11.63809,-7.3743634,-8.088038,1.982569,2.371179,0.7273947,-4.0675583,5.1353374,-2.8542843,-1.4600866,6.299185,-4.3304152,1.1215171,0.79141456,6.0537267,-6.4665127,-1.1435641,-2.9964008,0.18663962,-2.0839622,3.4026868,1.1596339
