,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,357.83286,-348.8486,185.21721,-149.98999,-86.31566,122.17858,-10.0490675,-12.804967,18.643064,-14.856105,44.359695,-3.1784086,-27.342396,1.5781116,16.542488,0.9972595,-5.2734303,6.0732756,-5.373506,8.461355,28.568783,26.018076,-2.178973,3.9798605,9.955778,12.356479,7.7318816,-8.343259,-9.540823,-30.594597,1.1174278,6.2568693,13.052886,-2.612237,-1.1860987,0.6875591,-12.171269,-0.5935383,-8.833987,-9.011615,-5.248649,7.29903,5.3373775,-2.7370358,0.27919304,-4.3526106,2.0229735,-2.5602746,2.9528117,2.6368103
1,133.00888,-39.042908,-83.40291,-104.72532,61.142654,-90.22131,-51.77572,-26.05978,-31.877264,-1.7759728,16.673431,-3.262901,6.394972,6.7551455,6.0617037,6.968056,-2.8817277,-10.776135,-20.56065,-3.6222644,5.59703,3.6985621,-3.2166102,-1.4243255,3.1894414,1.0330187,9.1539,2.0257,2.3008716,2.442056,2.6712384,9.228547,5.8892913,-3.9446752,1.5632694,0.45964852,-2.4256952,6.7665243,3.6808424,6.6805944,-1.9779582,7.348694,5.9878826,-2.4554656,0.7975822,4.6364655,-2.4790308,2.9437537,-0.015736608,-1.8946669
2,582.31445,594.8798,244.81374,98.865,-20.840075,-73.58806,18.845118,7.9745154,-1.6997379,11.694111,-0.9866748,1.3337369,8.613413,-7.8204017,2.0655031,-10.021459,2.9726021,-1.1794873,0.5120882,6.4595075,-7.687448,9.819495,5.819995,-7.8388247,-10.624433,-14.450577,-0.5761062,-5.3968897,3.3985286,3.7438943,-0.12552758,4.583637,7.6339564,-7.549111,-0.3002222,4.3046417,3.1157353,1.3586371,-3.8795848,-1.112972,6.4456897,1.7637221,6.283632,-2.0457692,-2.283593,-0.54946065,-1.0599549,-5.8373003,-1.4842371,2.6262295
3,-229.02145,23.417097,36.018024,41.30039,-41.699783,30.122936,17.57175,-80.67638,-47.71801,-9.522935,0.23659472,6.924865,4.924288,28.033566,-2.5961554,9.1135235,2.5676982,-14.546586,-2.0130599,3.1812668,-6.0063,-13.994549,-11.002015,-3.445144,4.4248705,-6.6059594,1.0925843,-6.3458505,9.867081,5.188597,-7.464657,-2.3803008,1.7577046,-3.338447,2.2231998,-0.75620705,8.52421,2.0381634,5.0588136,5.518177,-3.0456583,-0.50373614,-3.2555761,8.194702,3.4068193,2.5262966,-1.7911031,-3.670446,1.3496428,-1.3976276
4,-76.065384,6.356829,-50.00408,-66.52582,-109.47604,-53.772747,9.363483,44.71427,-4.37361,-37.01681,-42.126175,5.161898,4.2608175,-17.287882,-22.55062,-2.596521,18.330767,20.492653,14.49266,-10.127646,-13.989563,18.034096,9.462223,-3.6278455,-0.9697374,-5.599655,-16.630764,8.530652,-9.822359,0.8490179,13.023551,-8.549947,-6.5312653,3.1770172,-0.95734084,-0.29591465,-1.1469444,-5.555714,2.332452,0.09950404,3.6931045,-6.93594,-3.2047253,0.012754503,0.5689266,-0.8850505,3.3533652,-2.7556202,-2.4105597,-2.2710357
5,-198.69778,38.07456,27.235792,18.124506,64.94563,27.317244,-3.6300378,41.688366,35.56872,17.383158,13.587695,-4.100359,-5.255908,-11.694072,9.155616,-2.8793442,-5.4781985,3.9627628,1.1229565,3.042796,5.604749,2.2247756,0.43261912,3.34576,-1.0761704,5.2770486,2.9220905,0.45436212,-0.9308035,-1.9377333,-0.62483865,0.15261433,-1.5720321,1.6033714,-0.7903325,1.2752967,-1.5644238,0.86491567,-2.6133964,-4.7900143,1.9316165,-0.2954567,-0.29151064,-2.0283182,-1.9517256,-1.5879195,0.12125732,2.2164984,-0.17478083,1.3724258
6,424.44104,239.60136,-314.64786,15.622137,-26.295095,140.11249,37.837765,-44.123024,59.945377,6.6333404,-17.945955,-0.12765037,-17.798273,24.576073,26.554224,-11.319538,-23.35945,8.87443,23.134777,11.610153,8.781236,-40.4657,9.370758,10.183898,1.1737238,11.91838,0.6746895,-6.187869,-7.8232236,-3.792887,-7.199807,5.2674,-13.1214,11.00281,-5.1301556,-4.5158143,-5.146788,-10.690647,-2.1480088,-8.169474,-10.805041,0.39947367,-4.6474414,-0.016738288,-3.0411885,0.3411969,1.4363992,5.342411,4.6409,-1.2055806
7,329.2034,-440.5466,-6.7732677,213.91316,26.320112,-38.918224,28.173855,23.74426,-12.041945,29.002554,-26.831377,-2.0944967,16.023672,-12.750008,-31.505592,-5.8391256,3.9126189,-10.338905,0.5310981,-11.48768,-14.858531,-16.6875,4.0515313,-0.35918415,-12.673599,-5.0591407,-6.00939,6.5620003,5.4111047,12.256379,-6.6313863,-7.9003263,-2.2498446,2.307564,1.282925,-3.9487622,3.7598066,-4.169565,-3.1244123,5.8782673,3.5253012,-5.58422,-1.4091092,-3.3310907,0.36764565,-3.9298673,0.32906482,1.2996044,-2.2687728,3.3907504
